No;Destination;Origin;Product;Year;dist_km;Euros
22596;AT;IT;15;2014;482.1950499;42725447
22597;IT;AT;16;2014;482.1950499;16265273
22598;AT;IT;16;2014;482.1950499;38375141
22599;IT;AT;17;2014;482.1950499;30562580
22600;AT;IT;17;2014;482.1950499;10124827
22601;IT;AT;18;2014;482.1950499;17184602
22602;AT;IT;18;2014;482.1950499;22749015
22603;IT;AT;19;2014;482.1950499;121494835
22604;AT;IT;19;2014;482.1950499;87629849
22605;IT;AT;20;2014;482.1950499;68040051
22606;AT;IT;20;2014;482.1950499;94561526
22760;IT;AT;1;2015;482.1950499;39744068
22761;AT;IT;1;2015;482.1950499;516680
22762;IT;AT;2;2015;482.1950499;212766150
22763;AT;IT;2;2015;482.1950499;76598782
22764;IT;AT;3;2015;482.1950499;1761837
22765;AT;IT;3;2015;482.1950499;19758568
22766;IT;AT;4;2015;482.1950499;248375334
22767;AT;IT;4;2015;482.1950499;72905381
22768;IT;AT;5;2015;482.1950499;5262988
22769;AT;IT;5;2015;482.1950499;2926815
22770;IT;AT;6;2015;482.1950499;1477088
22771;AT;IT;6;2015;482.1950499;16914152
22772;IT;AT;7;2015;482.1950499;11736463
22773;AT;IT;7;2015;482.1950499;132429147
22774;IT;AT;8;2015;482.1950499;16117716
22775;AT;IT;8;2015;482.1950499;140754552
22776;IT;AT;9;2015;482.1950499;14831982
22777;AT;IT;9;2015;482.1950499;74276175
22778;IT;AT;10;2015;482.1950499;227571852
22779;AT;IT;10;2015;482.1950499;21773252
22780;IT;AT;11;2015;482.1950499;33238951
22781;AT;IT;11;2015;482.1950499;4758642
22782;IT;AT;12;2015;482.1950499;16737441
22783;AT;IT;12;2015;482.1950499;24794633
22784;IT;AT;13;2015;482.1950499;246491
22785;AT;IT;13;2015;482.1950499;871527
22786;IT;AT;14;2015;482.1950499;66660
22787;AT;IT;14;2015;482.1950499;59575
22788;IT;AT;15;2015;482.1950499;28055188
22789;AT;IT;15;2015;482.1950499;50412101
22790;IT;AT;16;2015;482.1950499;18230534
22791;AT;IT;16;2015;482.1950499;38852801
22792;IT;AT;17;2015;482.1950499;25622924
22793;AT;IT;17;2015;482.1950499;9040648
22794;IT;AT;18;2015;482.1950499;16233928
22795;AT;IT;18;2015;482.1950499;20699003
22796;IT;AT;19;2015;482.1950499;131750299
22797;AT;IT;19;2015;482.1950499;96973303
22798;IT;AT;20;2015;482.1950499;67997513
22799;AT;IT;20;2015;482.1950499;95280572
22953;IT;AT;1;2016;482.1950499;32959473
22954;AT;IT;1;2016;482.1950499;171402
22955;IT;AT;2;2016;482.1950499;197895737
22956;AT;IT;2;2016;482.1950499;82128466
22957;IT;AT;3;2016;482.1950499;1931880
22958;AT;IT;3;2016;482.1950499;16716565
22959;IT;AT;4;2016;482.1950499;217576160
22960;AT;IT;4;2016;482.1950499;72076426
22961;IT;AT;5;2016;482.1950499;5172385
22962;AT;IT;5;2016;482.1950499;6676051
22963;IT;AT;6;2016;482.1950499;2004595
22964;AT;IT;6;2016;482.1950499;13660052
22965;IT;AT;7;2016;482.1950499;12682290
22966;AT;IT;7;2016;482.1950499;134375729
22967;IT;AT;8;2016;482.1950499;16902680
22968;AT;IT;8;2016;482.1950499;168577009
22969;IT;AT;9;2016;482.1950499;15254906
22970;AT;IT;9;2016;482.1950499;78115785
22971;IT;AT;10;2016;482.1950499;208980572
22972;AT;IT;10;2016;482.1950499;23026709
22973;IT;AT;11;2016;482.1950499;40843305
22974;AT;IT;11;2016;482.1950499;6992115
22975;IT;AT;12;2016;482.1950499;15519821
22976;AT;IT;12;2016;482.1950499;20773381
22977;IT;AT;13;2016;482.1950499;455671
22978;AT;IT;13;2016;482.1950499;1148585
22979;IT;AT;14;2016;482.1950499;131016
22980;AT;IT;14;2016;482.1950499;25447
22981;IT;AT;15;2016;482.1950499;34367053
22982;AT;IT;15;2016;482.1950499;55368257
22983;IT;AT;16;2016;482.1950499;17266400
22984;AT;IT;16;2016;482.1950499;46504028
22985;IT;AT;17;2016;482.1950499;31308433
22986;AT;IT;17;2016;482.1950499;8927428
22987;IT;AT;18;2016;482.1950499;12982694
22988;AT;IT;18;2016;482.1950499;24154550
22989;IT;AT;19;2016;482.1950499;142383822
22990;AT;IT;19;2016;482.1950499;92386326
22991;IT;AT;20;2016;482.1950499;53878887
22992;AT;IT;20;2016;482.1950499;89109138
23147;NL;DK;1;2007;501.3600866;25127074
23148;DK;NL;1;2007;501.3600866;1525542
23149;NL;DK;2;2007;501.3600866;35809704
23150;DK;NL;2;2007;501.3600866;147398240
23151;NL;DK;3;2007;501.3600866;136064824
23152;DK;NL;3;2007;501.3600866;38571161
23153;NL;DK;4;2007;501.3600866;66956723
23154;DK;NL;4;2007;501.3600866;62400269
23155;NL;DK;5;2007;501.3600866;1995128
23156;DK;NL;5;2007;501.3600866;11718876
23157;NL;DK;6;2007;501.3600866;33433134
23158;DK;NL;6;2007;501.3600866;175591501
23159;NL;DK;7;2007;501.3600866;6645622
23160;DK;NL;7;2007;501.3600866;126648037
23161;NL;DK;8;2007;501.3600866;964181
23162;DK;NL;8;2007;501.3600866;116452443
23163;NL;DK;9;2007;501.3600866;2153049
23164;DK;NL;9;2007;501.3600866;4611865
23165;NL;DK;10;2007;501.3600866;10122857
23166;DK;NL;10;2007;501.3600866;19410880
23167;NL;DK;11;2007;501.3600866;1872889
23168;DK;NL;11;2007;501.3600866;12132295
23169;NL;DK;12;2007;501.3600866;55609058
23170;DK;NL;12;2007;501.3600866;23167262
23171;NL;DK;13;2007;501.3600866;2684181
23172;DK;NL;13;2007;501.3600866;470675
23173;NL;DK;14;2007;501.3600866;302261
23174;DK;NL;14;2007;501.3600866;334030
23175;NL;DK;15;2007;501.3600866;12254702
23176;DK;NL;15;2007;501.3600866;28713849
23177;NL;DK;16;2007;501.3600866;19252237
23178;DK;NL;16;2007;501.3600866;23223767
23179;NL;DK;17;2007;501.3600866;11177057
23180;DK;NL;17;2007;501.3600866;26144473
23181;NL;DK;18;2007;501.3600866;3857483
23182;DK;NL;18;2007;501.3600866;41010045
23183;NL;DK;19;2007;501.3600866;3722929
23184;DK;NL;19;2007;501.3600866;37824694
23185;NL;DK;20;2007;501.3600866;2608831
23186;DK;NL;20;2007;501.3600866;67648591
23340;NL;DK;1;2008;501.3600866;35523366
23341;DK;NL;1;2008;501.3600866;1121390
23342;NL;DK;2;2008;501.3600866;48959264
23343;DK;NL;2;2008;501.3600866;176244036
23344;NL;DK;3;2008;501.3600866;142451717
23345;DK;NL;3;2008;501.3600866;35306307
23346;NL;DK;4;2008;501.3600866;73458140
23347;DK;NL;4;2008;501.3600866;59905837
23348;NL;DK;5;2008;501.3600866;4037194
23349;DK;NL;5;2008;501.3600866;13078680
23350;NL;DK;6;2008;501.3600866;40307007
23351;DK;NL;6;2008;501.3600866;187294964
23352;NL;DK;7;2008;501.3600866;8742439
23353;DK;NL;7;2008;501.3600866;113865968
23354;NL;DK;8;2008;501.3600866;1594621
23355;DK;NL;8;2008;501.3600866;115190053
23356;NL;DK;9;2008;501.3600866;973526
23357;DK;NL;9;2008;501.3600866;6543072
23358;NL;DK;10;2008;501.3600866;9628386
23359;DK;NL;10;2008;501.3600866;30422689
23360;NL;DK;11;2008;501.3600866;2953348
23361;DK;NL;11;2008;501.3600866;7985767
23362;NL;DK;12;2008;501.3600866;33321420
23363;DK;NL;12;2008;501.3600866;23450441
23364;NL;DK;13;2008;501.3600866;3688591
23365;DK;NL;13;2008;501.3600866;965953
23366;NL;DK;14;2008;501.3600866;453723
23367;DK;NL;14;2008;501.3600866;135855
23368;NL;DK;15;2008;501.3600866;41569991
23369;DK;NL;15;2008;501.3600866;35293249
23370;NL;DK;16;2008;501.3600866;21823259
23371;DK;NL;16;2008;501.3600866;40288067
23372;NL;DK;17;2008;501.3600866;15320144
23373;DK;NL;17;2008;501.3600866;23800317
23374;NL;DK;18;2008;501.3600866;4370371
23375;DK;NL;18;2008;501.3600866;43783309
23376;NL;DK;19;2008;501.3600866;4617444
23377;DK;NL;19;2008;501.3600866;34341358
23378;NL;DK;20;2008;501.3600866;3870280
23379;DK;NL;20;2008;501.3600866;58230883
23532;NL;DK;1;2009;501.3600866;38383492
23533;DK;NL;1;2009;501.3600866;1975758
23534;NL;DK;2;2009;501.3600866;40664984
23535;DK;NL;2;2009;501.3600866;198882418
23536;NL;DK;3;2009;501.3600866;117376664
23537;DK;NL;3;2009;501.3600866;18106229
23538;NL;DK;4;2009;501.3600866;75421630
23539;DK;NL;4;2009;501.3600866;51453279
23540;NL;DK;5;2009;501.3600866;3667854
23541;DK;NL;5;2009;501.3600866;9448595
23542;NL;DK;6;2009;501.3600866;37404653
23543;DK;NL;6;2009;501.3600866;156278202
23544;NL;DK;7;2009;501.3600866;4676817
23545;DK;NL;7;2009;501.3600866;112088352
23546;NL;DK;8;2009;501.3600866;1723182
23547;DK;NL;8;2009;501.3600866;118907853
23548;NL;DK;9;2009;501.3600866;529033
23549;DK;NL;9;2009;501.3600866;5781384
23550;NL;DK;10;2009;501.3600866;16638337
23551;DK;NL;10;2009;501.3600866;9443319
23552;NL;DK;11;2009;501.3600866;2831875
23553;DK;NL;11;2009;501.3600866;5519811
23554;NL;DK;12;2009;501.3600866;31680972
23555;DK;NL;12;2009;501.3600866;15027212
23556;NL;DK;13;2009;501.3600866;4123181
23557;DK;NL;13;2009;501.3600866;1075305
23558;NL;DK;14;2009;501.3600866;55071
23559;DK;NL;14;2009;501.3600866;215841
23560;NL;DK;15;2009;501.3600866;44875794
23561;DK;NL;15;2009;501.3600866;37808808
23562;NL;DK;16;2009;501.3600866;21303139
23563;DK;NL;16;2009;501.3600866;34620199
23564;NL;DK;17;2009;501.3600866;16834727
23565;DK;NL;17;2009;501.3600866;35814389
23566;NL;DK;18;2009;501.3600866;4155490
23567;DK;NL;18;2009;501.3600866;28386059
23568;NL;DK;19;2009;501.3600866;6928301
23569;DK;NL;19;2009;501.3600866;39568169
23570;NL;DK;20;2009;501.3600866;2604672
23571;DK;NL;20;2009;501.3600866;59897470
23723;NL;DK;1;2010;501.3600866;32824260
23724;DK;NL;1;2010;501.3600866;2140078
23725;NL;DK;2;2010;501.3600866;29480292
23726;DK;NL;2;2010;501.3600866;196828966
23727;NL;DK;3;2010;501.3600866;107376260
23728;DK;NL;3;2010;501.3600866;19419329
23729;NL;DK;4;2010;501.3600866;89015303
23730;DK;NL;4;2010;501.3600866;51008709
23731;NL;DK;5;2010;501.3600866;5027463
23732;DK;NL;5;2010;501.3600866;11583232
23733;NL;DK;6;2010;501.3600866;38081452
23734;DK;NL;6;2010;501.3600866;159206147
23735;NL;DK;7;2010;501.3600866;5510746
23736;DK;NL;7;2010;501.3600866;118078849
23737;NL;DK;8;2010;501.3600866;3171718
23738;DK;NL;8;2010;501.3600866;114360827
23739;NL;DK;9;2010;501.3600866;3144768
23740;DK;NL;9;2010;501.3600866;6887427
23741;NL;DK;10;2010;501.3600866;13224146
23742;DK;NL;10;2010;501.3600866;6726795
23743;NL;DK;11;2010;501.3600866;3679063
23744;DK;NL;11;2010;501.3600866;4569991
23745;NL;DK;12;2010;501.3600866;36956913
23746;DK;NL;12;2010;501.3600866;17288421
23747;NL;DK;13;2010;501.3600866;5064220
23748;DK;NL;13;2010;501.3600866;815014
23749;DK;NL;14;2010;501.3600866;263407
23750;NL;DK;15;2010;501.3600866;24748851
23751;DK;NL;15;2010;501.3600866;46221462
23752;NL;DK;16;2010;501.3600866;26392177
23753;DK;NL;16;2010;501.3600866;33983295
23754;NL;DK;17;2010;501.3600866;8304149
23755;DK;NL;17;2010;501.3600866;23760811
23756;NL;DK;18;2010;501.3600866;4096809
23757;DK;NL;18;2010;501.3600866;30086176
23758;NL;DK;19;2010;501.3600866;5730088
23759;DK;NL;19;2010;501.3600866;42478819
23760;NL;DK;20;2010;501.3600866;2689193
23761;DK;NL;20;2010;501.3600866;59734659
23915;NL;DK;1;2011;501.3600866;25686375
23916;DK;NL;1;2011;501.3600866;6184069
23917;NL;DK;2;2011;501.3600866;30682662
23918;DK;NL;2;2011;501.3600866;199070384
23919;NL;DK;3;2011;501.3600866;110178147
23920;DK;NL;3;2011;501.3600866;18349509
23921;NL;DK;4;2011;501.3600866;103557505
23922;DK;NL;4;2011;501.3600866;50900984
23923;NL;DK;5;2011;501.3600866;3858174
23924;DK;NL;5;2011;501.3600866;12060307
23925;NL;DK;6;2011;501.3600866;32765303
23926;DK;NL;6;2011;501.3600866;157066684
23927;NL;DK;7;2011;501.3600866;4457304
23928;DK;NL;7;2011;501.3600866;106112393
23929;NL;DK;8;2011;501.3600866;3830046
23930;DK;NL;8;2011;501.3600866;113555510
23931;NL;DK;9;2011;501.3600866;1850106
23932;DK;NL;9;2011;501.3600866;33466481
23933;NL;DK;10;2011;501.3600866;32309158
23934;DK;NL;10;2011;501.3600866;14138320
23935;NL;DK;11;2011;501.3600866;3950463
23936;DK;NL;11;2011;501.3600866;8530469
23937;NL;DK;12;2011;501.3600866;33382079
23938;DK;NL;12;2011;501.3600866;33596421
23939;NL;DK;13;2011;501.3600866;4795174
23940;DK;NL;13;2011;501.3600866;1470724
23941;NL;DK;14;2011;501.3600866;48655
23942;DK;NL;14;2011;501.3600866;242806
23943;NL;DK;15;2011;501.3600866;30604036
23944;DK;NL;15;2011;501.3600866;48668373
23945;NL;DK;16;2011;501.3600866;23360043
23946;DK;NL;16;2011;501.3600866;40341108
23947;NL;DK;17;2011;501.3600866;10497136
23948;DK;NL;17;2011;501.3600866;38207751
23949;NL;DK;18;2011;501.3600866;4050147
23950;DK;NL;18;2011;501.3600866;34267037
23951;NL;DK;19;2011;501.3600866;6610726
23952;DK;NL;19;2011;501.3600866;44841566
23953;NL;DK;20;2011;501.3600866;8436532
23954;DK;NL;20;2011;501.3600866;64122072
24107;NL;DK;1;2012;501.3600866;37483006
24108;DK;NL;1;2012;501.3600866;10254971
24109;NL;DK;2;2012;501.3600866;38249160
24110;DK;NL;2;2012;501.3600866;230723976
24111;NL;DK;3;2012;501.3600866;133179114
24112;DK;NL;3;2012;501.3600866;21148346
24113;NL;DK;4;2012;501.3600866;122423581
24114;DK;NL;4;2012;501.3600866;49519702
24115;NL;DK;5;2012;501.3600866;3454136
24116;DK;NL;5;2012;501.3600866;9806586
24117;NL;DK;6;2012;501.3600866;39941834
24118;DK;NL;6;2012;501.3600866;156250978
24119;NL;DK;7;2012;501.3600866;5088579
24120;DK;NL;7;2012;501.3600866;105496246
24121;NL;DK;8;2012;501.3600866;4129589
24122;DK;NL;8;2012;501.3600866;113434201
24123;NL;DK;9;2012;501.3600866;633362
24124;DK;NL;9;2012;501.3600866;37465785
24125;NL;DK;10;2012;501.3600866;14687256
24126;DK;NL;10;2012;501.3600866;15701046
24127;NL;DK;11;2012;501.3600866;5910358
24128;DK;NL;11;2012;501.3600866;14554603
24129;NL;DK;12;2012;501.3600866;39472532
24130;DK;NL;12;2012;501.3600866;19022004
24131;NL;DK;13;2012;501.3600866;3870293
24132;DK;NL;13;2012;501.3600866;1394031
24133;NL;DK;14;2012;501.3600866;43823
24134;DK;NL;14;2012;501.3600866;134503
24135;NL;DK;15;2012;501.3600866;23330531
24136;DK;NL;15;2012;501.3600866;37271686
24137;NL;DK;16;2012;501.3600866;25949147
24138;DK;NL;16;2012;501.3600866;42223833
24139;NL;DK;17;2012;501.3600866;12180708
24140;DK;NL;17;2012;501.3600866;31504170
24141;NL;DK;18;2012;501.3600866;5261277
24142;DK;NL;18;2012;501.3600866;26241007
24143;NL;DK;19;2012;501.3600866;7135184
24144;DK;NL;19;2012;501.3600866;48302245
24145;NL;DK;20;2012;501.3600866;6537719
24146;DK;NL;20;2012;501.3600866;65169059
24300;NL;DK;1;2013;501.3600866;32771261
24301;DK;NL;1;2013;501.3600866;7398121
24302;NL;DK;2;2013;501.3600866;40570414
24303;DK;NL;2;2013;501.3600866;212782940
24304;NL;DK;3;2013;501.3600866;150996040
24305;DK;NL;3;2013;501.3600866;19349038
24306;NL;DK;4;2013;501.3600866;131537934
24307;DK;NL;4;2013;501.3600866;51321970
24308;NL;DK;5;2013;501.3600866;5672288
24309;DK;NL;5;2013;501.3600866;16022372
24310;NL;DK;6;2013;501.3600866;46196327
24311;DK;NL;6;2013;501.3600866;156483452
24312;NL;DK;7;2013;501.3600866;7020834
24313;DK;NL;7;2013;501.3600866;99354649
24314;NL;DK;8;2013;501.3600866;6758114
24315;DK;NL;8;2013;501.3600866;119405129
24316;NL;DK;9;2013;501.3600866;2587442
24317;DK;NL;9;2013;501.3600866;37435724
24318;NL;DK;10;2013;501.3600866;39303418
24319;DK;NL;10;2013;501.3600866;9821517
24320;NL;DK;11;2013;501.3600866;7286000
24321;DK;NL;11;2013;501.3600866;13359227
24322;NL;DK;12;2013;501.3600866;58335504
24323;DK;NL;12;2013;501.3600866;19926639
24324;NL;DK;13;2013;501.3600866;12248360
24325;DK;NL;13;2013;501.3600866;6152661
24326;NL;DK;14;2013;501.3600866;56842
24327;DK;NL;14;2013;501.3600866;91825
24328;NL;DK;15;2013;501.3600866;22139662
24329;DK;NL;15;2013;501.3600866;28201940
24330;NL;DK;16;2013;501.3600866;21363913
24331;DK;NL;16;2013;501.3600866;43423660
24332;NL;DK;17;2013;501.3600866;11853023
24333;DK;NL;17;2013;501.3600866;31623590
24334;NL;DK;18;2013;501.3600866;4546831
24335;DK;NL;18;2013;501.3600866;26921247
24336;NL;DK;19;2013;501.3600866;8105294
24337;DK;NL;19;2013;501.3600866;45719759
24338;NL;DK;20;2013;501.3600866;4048975
24339;DK;NL;20;2013;501.3600866;78786818
24494;NL;DK;1;2014;501.3600866;35114917
24495;DK;NL;1;2014;501.3600866;7963517
24496;NL;DK;2;2014;501.3600866;50460726
24497;DK;NL;2;2014;501.3600866;220205937
24498;NL;DK;3;2014;501.3600866;143051086
24499;DK;NL;3;2014;501.3600866;19129548
24500;NL;DK;4;2014;501.3600866;118695447
24501;DK;NL;4;2014;501.3600866;59256864
24502;NL;DK;5;2014;501.3600866;4867939
24503;DK;NL;5;2014;501.3600866;20999355
24504;NL;DK;6;2014;501.3600866;40855265
24505;DK;NL;6;2014;501.3600866;163896420
24506;NL;DK;7;2014;501.3600866;5460507
24507;DK;NL;7;2014;501.3600866;102859194
24508;NL;DK;8;2014;501.3600866;9978516
24509;DK;NL;8;2014;501.3600866;130070534
24510;NL;DK;9;2014;501.3600866;871820
24511;DK;NL;9;2014;501.3600866;10235138
24512;NL;DK;10;2014;501.3600866;10910719
24513;DK;NL;10;2014;501.3600866;13287547
24514;NL;DK;11;2014;501.3600866;9971555
24515;DK;NL;11;2014;501.3600866;15612715
24516;NL;DK;12;2014;501.3600866;64634739
24517;DK;NL;12;2014;501.3600866;23276565
24518;NL;DK;13;2014;501.3600866;3900672
24519;DK;NL;13;2014;501.3600866;2748429
24520;NL;DK;14;2014;501.3600866;33863
24521;DK;NL;14;2014;501.3600866;147442
24522;NL;DK;15;2014;501.3600866;20536588
24523;DK;NL;15;2014;501.3600866;20359525
24524;NL;DK;16;2014;501.3600866;20510604
24525;DK;NL;16;2014;501.3600866;47900783
24526;NL;DK;17;2014;501.3600866;9521858
24527;DK;NL;17;2014;501.3600866;28546519
24528;NL;DK;18;2014;501.3600866;5384344
24529;DK;NL;18;2014;501.3600866;22845985
24530;NL;DK;19;2014;501.3600866;8748630
24531;DK;NL;19;2014;501.3600866;41779267
24532;NL;DK;20;2014;501.3600866;4049274
24533;DK;NL;20;2014;501.3600866;102667843
24688;NL;DK;1;2015;501.3600866;34082878
24689;DK;NL;1;2015;501.3600866;2202306
24690;NL;DK;2;2015;501.3600866;43081636
24691;DK;NL;2;2015;501.3600866;242549588
24692;NL;DK;3;2015;501.3600866;125014197
24693;DK;NL;3;2015;501.3600866;21636513
24694;NL;DK;4;2015;501.3600866;144504626
24695;DK;NL;4;2015;501.3600866;62748521
24696;NL;DK;5;2015;501.3600866;3591772
24697;DK;NL;5;2015;501.3600866;17783527
24698;NL;DK;6;2015;501.3600866;52905975
24699;DK;NL;6;2015;501.3600866;192093298
24700;NL;DK;7;2015;501.3600866;19186067
24701;DK;NL;7;2015;501.3600866;115682330
24702;NL;DK;8;2015;501.3600866;11397045
24703;DK;NL;8;2015;501.3600866;155937304
24704;NL;DK;9;2015;501.3600866;2320446
24705;DK;NL;9;2015;501.3600866;12440127
24706;NL;DK;10;2015;501.3600866;18834419
24707;DK;NL;10;2015;501.3600866;8167912
24708;NL;DK;11;2015;501.3600866;14936938
24709;DK;NL;11;2015;501.3600866;13962145
24710;NL;DK;12;2015;501.3600866;50130845
24711;DK;NL;12;2015;501.3600866;23550571
24712;NL;DK;13;2015;501.3600866;2850887
24713;DK;NL;13;2015;501.3600866;4011528
24714;NL;DK;14;2015;501.3600866;151230
24715;DK;NL;14;2015;501.3600866;290386
24716;NL;DK;15;2015;501.3600866;45422604
24717;DK;NL;15;2015;501.3600866;22658781
24718;NL;DK;16;2015;501.3600866;22374953
24719;DK;NL;16;2015;501.3600866;53991810
24720;NL;DK;17;2015;501.3600866;15304875
24721;DK;NL;17;2015;501.3600866;29230254
24722;NL;DK;18;2015;501.3600866;4960717
24723;DK;NL;18;2015;501.3600866;20681983
24724;NL;DK;19;2015;501.3600866;19848437
24725;DK;NL;19;2015;501.3600866;44080941
24726;NL;DK;20;2015;501.3600866;6923946
24727;DK;NL;20;2015;501.3600866;86145134
24882;NL;DK;1;2016;501.3600866;37936366
24883;DK;NL;1;2016;501.3600866;6096019
24884;NL;DK;2;2016;501.3600866;60867681
24885;DK;NL;2;2016;501.3600866;244201881
24886;NL;DK;3;2016;501.3600866;128908053
24887;DK;NL;3;2016;501.3600866;23523440
24888;NL;DK;4;2016;501.3600866;122228777
24889;DK;NL;4;2016;501.3600866;64530874
24890;NL;DK;5;2016;501.3600866;2635927
24891;DK;NL;5;2016;501.3600866;17563626
24892;NL;DK;6;2016;501.3600866;53004862
24893;DK;NL;6;2016;501.3600866;196086575
24894;NL;DK;7;2016;501.3600866;18286066
24895;DK;NL;7;2016;501.3600866;113350531
24896;NL;DK;8;2016;501.3600866;10555523
24897;DK;NL;8;2016;501.3600866;159368332
24898;NL;DK;9;2016;501.3600866;2732155
24899;DK;NL;9;2016;501.3600866;14800852
24900;NL;DK;10;2016;501.3600866;24008804
24901;DK;NL;10;2016;501.3600866;12520638
24902;NL;DK;11;2016;501.3600866;15180362
24903;DK;NL;11;2016;501.3600866;6416603
24904;NL;DK;12;2016;501.3600866;37065918
24905;DK;NL;12;2016;501.3600866;23731650
24906;NL;DK;13;2016;501.3600866;4248649
24907;DK;NL;13;2016;501.3600866;4503967
24908;NL;DK;14;2016;501.3600866;83898
24909;DK;NL;14;2016;501.3600866;172679
24910;NL;DK;15;2016;501.3600866;54394421
24911;DK;NL;15;2016;501.3600866;39596575
24912;NL;DK;16;2016;501.3600866;22034008
24913;DK;NL;16;2016;501.3600866;56913885
24914;NL;DK;17;2016;501.3600866;14389931
24915;DK;NL;17;2016;501.3600866;23205617
24916;NL;DK;18;2016;501.3600866;5716503
24917;DK;NL;18;2016;501.3600866;19215824
24918;NL;DK;19;2016;501.3600866;17400771
24919;DK;NL;19;2016;501.3600866;69896660
24920;NL;DK;20;2016;501.3600866;6436579
24921;DK;NL;20;2016;501.3600866;92653641
25076;SE;FI;1;2007;511.6058039;286578
25077;FI;SE;1;2007;511.6058039;855302
25078;SE;FI;2;2007;511.6058039;22789349
25079;FI;SE;2;2007;511.6058039;16695344
25080;SE;FI;3;2007;511.6058039;5510049
25081;FI;SE;3;2007;511.6058039;36616295
25082;SE;FI;4;2007;511.6058039;46851320
25083;FI;SE;4;2007;511.6058039;31326164
25084;SE;FI;5;2007;511.6058039;92034
25085;FI;SE;5;2007;511.6058039;1479305
25086;SE;FI;6;2007;511.6058039;719943
25087;FI;SE;6;2007;511.6058039;6137345
25088;SE;FI;7;2007;511.6058039;4180331
